,Year,Sale Date,Sale Price,Property Location,Year Built,Garden,Garage,Type,Style,Bedrooms,Bathrooms,First Time Buyer
1205,2024,Sold 2024-06-05,"€432,489.00",Avoca,2020,Yes,Yes,Detached,2-Storey,3,2,No
1206,2024,Sold 2024-06-05,"€494,683.00",Avoca,2020,Yes,Yes,Detached,2-Storey,3,2,No
1207,2024,Sold 2024-06-05,"€653,056.00",Oak Park,1979,Yes,Yes,Detached,1.5-Storey,5,2,No
1208,2024,Sold 2024-06-05,"€749,187.00",Avoca,2017,Yes,Yes,Detached,2-Storey,3,2,NO
1209,2024,Sold 2024-06-05,"€222,364.00",Beacon Hill,1933,Yes,Yes,Bungalow,1-Storey,2,1,No
1210,2024,Sold 2024-06-05,"€286,440.00",Beacon Hill,1945,Yes,Yes,Detached,1-Storey,3,1,No
1211,2024,Sold 2024-06-05,"€490,367.00",Avoca,2003,Yes,No,Detached,2-Storey,3,2,No
1212,2024,Sold 2024-06-07,"€532,835.00",Brookville,2010,Yes,Yes,Detached,2-Storey,3,2,No
1213,2024,Sold 2024-06-08,"€279,097.00",Rivermount,1942,Yes,???,Bungalow,1-Storey,2,1,Yes
1214,2024,Sold 2024-06-08,"€792,523.00",Avoca,2009,Yes,Yes,Detached,2-Storey,3,2,Yes
1215,2024,Sold 2024-06-08,"€646,641.00",Avoca,2017,Yes,Yes,Detached,2-Storey,3,2,No
1216,2024,Sold 2024-06-09,"€493,361.00",Broomhouse,1988,Yes,Yes,Detached,1-Storey,3,2,Yes
1217,2024,Sold 2024-06-09,"€310,102.00",Broomhouse,1972,Yes,No,Detached,1-Storey,3,1,No
1218,2024,Sold 2024-06-09,"€ 342,292",Broomhouse,1975,Yes,Yes,Detached,1-Storey,3,1,No
1219,2024,Sold 2024-06-11,"€ 384,173",Broomhouse,1973,Yes,Yes,Detached,1.5-Storey,3,1,No
1220,2024,Sold 2024-06-11,"€ 415,100",Oak Park,Unknown,Yes,Yes,Detached,1-Storey,3,1,NO
1221,2024,Sold 2024-06-11,"€359,196.00",Broomhouse,1970,Yes,No,Detached,1-Storey,3,1,No
1222,2024,Sold 2024-06-12,"€360,749.00",Broomhouse,Unknown,Yes,Yes,Detached,1-Storey,2,1,Yes
1223,2024,Sold 2024-06-12,"€330,058.00",Brookville,1984,Yes,???,Detached,1-Storey,3,1,Yes
1224,2024,Sold 2024-06-12,"€306,532.00",Rivermount,1932,Yes,Yes,Detached,1-Storey,2,1,No
1225,2024,Sold 2024-06-12,"€372,562.00",Broomhouse,1971,Yes,Yes,Detached,1.5-Storey,3,1,No
1226,2024,Sold 2024-06-12,"€407,066.00",Rivermount,1946,Yes,Yes,Detached,2-Storey,3,2,Yes
1227,2024,Sold 2024-06-12,"€368,088.00",Broomhouse,1980,???,No,Detached,1-Storey,3,1,NO
1228,2024,Sold 2024-06-12,"€368,838.00",Broomhouse,1986,Yes,Yes,Detached,1-Storey,3,1,Yes
1229,2024,Sold 2024-06-13,"€ 428,790",Avoca,2000,Yes,Yes,Detached,1-Storey,4,2,No
1230,2024,Sold 2024-06-14,"€481,400.00",Avoca,2009,Yes,No,Detached,2-Storey,3,3,No
1231,2024,Sold 2024-06-14,"€502,171.00",Avoca,2005,Yes,Yes,Detached,2-Storey,3,2,No
1232,2024,Sold 2024-06-14,"€1,660,289.00",Avoca,2020,Yes,Yes,Detached,1-Storey,2,2,Yes
1233,2024,Sold 2024-06-14,"€549,942.00",Porter Square,2012,Yes,Yes,Detached,2-Storey,3,2,NO
1234,2024,Sold 2024-06-14,"€667,724.00",Porter Square,2017,Yes,No,Detached,1-Storey,3,2,No
1235,2024,Sold 2024-06-14,"€392,119.00",Porter Square,2016,Yes,???,Semi-Detached,2-Storey,2,2,No
1236,2024,Sold 2024-06-14,"€461,399.00",Avoca,2015,Yes,No,End-of-Terrace,2-Storey,2,2,Yes
1237,2024,Sold 2024-06-15,"€285,684.00",Summerston,1938,Yes,Yes,Bungalow,1-Storey,3,1,No
1238,2024,Sold 2024-06-15,"€331,618.00",Summerston,1968,???,No,Detached,1-Storey,3,1,Yes
1239,2024,Sold 2024-06-15,"€531,378.00",Brookville,2014,Yes,Yes,Detached,2-Storey,3,2,No
1240,2024,Sold 2024-06-15,"€ 218,901",Oak Park,1983,Yes,No,Bungalow,1-Storey,3,1,No
1241,2024,Sold 2024-06-15,"€339,146.00",Brookville,1979,Yes,Yes,Detached,1.5-Storey,2,1,No
1242,2024,Sold 16 June 2024,"€358,822.00",Rivermount,1927,Yes,Yes,Detached,1-Storey,4,2,Yes
1243,2024,Sold 2024-06-16,"€261,682.00",Rivermount,1929,No,Yes,Bungalow,1-Storey,2,1,No
1244,2024,Sold 2024-06-16,"€375,256.00",Rivermount,1929,Yes,Yes,Detached,1-Storey,5,3,Yes
1245,2024,Sold 2024-06-16,"€141,557.00",Summerston,1926,Yes,Yes,Bungalow,1-Storey,2,1,Yes
1246,2024,Sold 2024-06-17,"€277,813.00",Oak Park,1962,No,Yes,Bungalow,1-Storey,2,1,No
1247,2024,Sold 2024-06-19,"€417,515.00",Oak Park,1978,Yes,No,Detached,1.5-Storey,3,1,No
1248,2024,Sold 2024-06-19,"€364,166.00",Avoca,1963,???,No,Detached,1-Storey,2,1,Yes
1249,2024,Sold 2024-06-19,"€399,397.00",Rivermount,1935,Yes,No,Detached,1-Storey,3,2,No
1250,2024,Sold 2024-06-19,"€286,961.00",Rivermount,1922,Yes,Yes,Detached,2-Storey,3,1,Yes
1251,2024,Sold 2024-06-19,"€398,707.00",Oak Park,1978,Yes,Yes,Detached,1-Storey,3,1,Yes
1252,2024,Sold 2024-06-20,"€217,522.00",Broomhouse,1985,Yes,No,Duplex,1-Storey,2,2,No
1253,2024,Sold 2024-06-20,"€ 357,111",Broomhouse,1975,Yes,Yes,Detached,1-Storey,3,2,No
1254,2024,Sold 2024-06-20,"€347,642.00",Broomhouse,Unknown,Yes,Yes,Detached,1-Storey,3,1,No
1255,2024,Sold 2024-06-21,"€488,885.00",Avoca,2009,Yes,Yes,Detached,2-Storey,3,2,No
1256,2024,Sold 2024-06-21,"€ 513,346",Avoca,2016,Yes,???,End-of-Terrace,1-Storey,1,2,No
1257,2024,Sold 2024-06-21,"€621,257.00",Avoca,2010,Yes,Yes,Detached,2-Storey,5,2,No
1258,2024,Sold 2024-06-21,"€575,173.00",Porter Square,2021,Yes,No,Detached,2-Storey,3,2,No
1259,2024,Sold 2024-06-21,"€614,305.00",Porter Square,2020,Yes,No,Detached,1-Storey,3,2,No
1260,2024,Sold 2024-06-21,"€427,980.00",Avoca,2001,Yes,Yes,Detached,2-Storey,3,3,No
1261,2024,Sold 2024-06-22,"€464,877.00",Avoca,2010,Yes,???,Detached,2-Storey,3,2,No
1262,2024,Sold 2024-06-22,"€366,815.00",Beacon Hill,1938,Yes,Yes,Detached,1-Storey,3,1,Yes
1263,2024,Sold 2024-06-23,"€361,413.00",Oak Park,1966,Yes,Yes,Detached,1-Storey,2,1,Yes
1264,2024,Sold 23 June 2024,"€437,726.00",Oak Park,1986,Yes,???,Detached,1.5-Storey,3,1,Yes
1265,2024,Sold 2024-06-23,"€503,267.00",Oak Park,1978,Yes,Yes,Detached,1-Storey,2,2,No
1266,2024,Sold 2024-06-25,"€434,607.00",Oak Park,1964,Yes,No,Detached,1-Storey,4,2,No
1267,2024,Sold 25 June 2024,"€482,441.00",Oak Park,1981,Yes,Yes,Detached,2-Storey,4,1,No
1268,2024,Sold 2024-06-26,"€375,953.00",Oak Park,1969,Yes,Yes,Detached,1-Storey,3,1,NO
1269,2024,Sold 2024-06-26,"€467,092.00",Porter Square,2012,Yes,Yes,End-of-Terrace,2-Storey,3,2,No
1270,2024,Sold 2024-06-27,"€1,352,121.00",Rivermount,1904,Yes,Yes,Detached,2-Storey,4,2,No
1271,2024,Sold 27 June 2024,"€197,962.00",Rivermount,1957,Yes,No,Bungalow,1-Storey,2,1,No
1272,2024,Sold 27 June 2024,"€290,176.00",Rivermount,1938,Yes,Yes,Detached,1-Storey,2,1,No
1273,2024,Sold 2024-06-27,"€373,000.00",Rivermount,1999,No,No,Duplex,1.5-Storey,2,1,No
1274,2024,Sold 2024-06-27,"€280,481.00",Rivermount,1952,Yes,Yes,Bungalow,1-Storey,2,1,Yes
1275,2024,Sold 2024-06-28,"€747,632.00",Brookville,2010,Yes,Yes,Detached,2-Storey,3,2,Yes
1276,2024,Sold 2024-06-29,"€ 297,952",Rivermount,1922,Yes,Yes,Detached,1-Storey,2,1,Yes
1277,2024,Sold 2024-06-29,"€ 417,238",Rivermount,1930,Yes,Yes,Detached,2-Storey,2,2,No
1278,2024,Sold 2024-06-29,"€500,461.00",Avoca,2011,Yes,Yes,Detached,2-Storey,3,2,No
1279,2024,Sold 2024-07-01,"€197,812.00",Summerston,1953,Yes,No,Terraced,1-Storey,2,1,No
1280,2024,Sold 2024-07-01,"€580,220.00",Brookville,2009,Yes,???,Detached,1-Storey,3,2,No
1281,2024,Sold 2024-07-01,"€472,604.00",Brookville,2008,Yes,No,Detached,1-Storey,3,2,No
1282,2024,Sold 2024-07-01,"€390,438.00",Brookville,2020,Yes,No,Semi-Detached,1-Storey,1,1,No
1283,2024,Sold 2024-07-02,"€ 456,994",Avoca,2009,Yes,Yes,Det.,1-Storey,4,2,No
1284,2024,Sold 2024-07-02,"€454,037.00",Avoca,2017,Yes,Yes,Detached,2-Storey,4,2,No
1285,2024,Sold 2024-07-03,"€487,391.00",Brookville,2019,Yes,???,Detached,1-Storey,3,2,No
1286,2024,Sold 2024-07-03,"€572,949.00",Brookville,1999,Yes,Yes,Detached,2-Storey,3,2,No
1287,2024,Sold 2024-07-03,"€ 383,914",Brookville,2008,Yes,Yes,Detached,1.5-Storey,2,1,No
1288,2024,Sold 2024-07-03,"€550,568.00",Brookville,2010,Yes,???,Detached,2-Storey,3,2,No
1289,2024,Sold 2024-07-04,"€530,913.00",Avoca,2010,Yes,No,Detached,2-Storey,4,2,No
1290,2024,Sold 2024-07-04,"€279,036.00",Oak Park,1962,Yes,Yes,Bungalow,1-Storey,2,1,Yes
1291,2024,Sold 2024-07-06,"€454,122.00",Avoca,2017,Yes,No,Det.,2-Storey,4,2,No
1292,2024,Sold 2024-07-06,"€371,018.00",Oak Park,1973,Yes,Yes,Detached,1-Storey,3,1,Yes
1293,2024,Sold 06 July 2024,"€ 334,006",Oak Park,1969,Yes,No,Detached,1-Storey,2,1,Yes
1294,2024,Sold 2024-07-08,"€403,557.00",Oak Park,1978,Yes,No,Detached,2-Storey,3,1,No
1295,2024,Sold 2024-07-09,"€474,319.00",Avoca,2015,Yes,Yes,Detached,2-Storey,3,2,No
1296,2024,Sold 2024-07-09,"€1,083,306.00",Avoca,2019,Yes,Yes,Detached,1-Storey,2,2,Yes
1297,2024,Sold 2024-07-09,"€488,714.00",Avoca,1995,Yes,Yes,Detached,1-Storey,3,2,No
1298,2024,Sold 2024-07-10,"€233,876.00",Oak Park,1962,Yes,No,Duplex,1-Storey,2,2,Yes
1299,2024,Sold 2024-07-10,"€271,985.00",Rivermount,1975,No,No,Bungalow,1-Storey,1,1,No
1300,2024,Sold 2024-07-10,"€312,296.00",Rivermount,Unknown,Yes,No,Detached,2-Storey,4,2,No
1301,2024,Sold 2024-07-10,"€372,770.00",Rivermount,1928,Yes,No,Det.,2-Storey,3,1,Yes
1302,2024,Sold 2024-07-11,"€280,346.00",Rivermount,1937,Yes,Yes,Detached,1-Storey,2,1,No
1303,2024,Sold 2024-07-14,"€367,105.00",Oak Park,1980,Yes,Yes,Detached,1-Storey,3,1,NO
1304,2024,Sold 14 July 2024,"€343,869.00",Oak Park,1971,Yes,???,Detached,1-Storey,3,1,Yes
1305,2024,Sold 2024-07-14,"€335,637.00",Oak Park,1972,Yes,Yes,Detached,1-Storey,3,1,Yes
1306,2024,Sold 2024-07-15,"€443,510.00",Avoca,2006,Yes,Yes,Detached,2-Storey,3,2,NO
1307,2024,Sold 2024-07-15,"€496,251.00",Avoca,2007,Yes,Yes,Detached,2-Storey,3,2,Yes
1308,2024,Sold 2024-07-17,"€392,746.00",Broomhouse,1989,Yes,Yes,Detached,1.5-Storey,3,1,Yes
1309,2024,Sold 2024-07-17,"€295,047.00",Summerston,1930,Yes,Yes,Detached,1-Storey,3,1,No
1310,2024,Sold 2024-07-17,"€344,982.00",Summerston,1974,Yes,Yes,Detached,1-Storey,4,1,Yes
1311,2024,Sold 2024-07-20,"€504,417.00",Brookville,2019,Yes,No,Detached,2-Storey,4,3,Yes
1312,2024,Sold 2024-07-20,"€341,309.00",Brookville,1988,Yes,???,Det.,1.5-Storey,3,1,YES
1313,2024,Sold 2024-07-21,"€474,106.00",Oak Park,1982,Yes,???,Detached,1-Storey,3,2,No
1314,2024,Sold 2024-07-21,"€359,053.00",Oak Park,1978,Yes,Yes,Detached,1-Storey,3,2,No
1315,2024,Sold 2024-07-21,"€399,152.00",Oak Park,1982,Yes,Yes,Detached,1-Storey,3,1,Yes
1316,2024,Sold 2024-07-22,"€ 333,513",Oak Park,1970,Yes,Yes,Detached,1-Storey,3,1,No
1317,2024,Sold 2024-07-23,"€858,886.00",Porter Square,2020,Yes,No,Detached,1-Storey,3,3,No
1318,2024,Sold 2024-07-23,"€454,831.00",Rivermount,1900,Yes,Yes,Detached,2-Storey,4,2,Yes
1319,2024,Sold 2024-07-23,"€382,443.00",Porter Square,2017,Yes,Yes,End-of-Terrace,2-Storey,2,2,No
1320,2024,Sold 2024-07-23,"€323,472.00",Rivermount,1967,Yes,???,Detached,1-Storey,3,1,No
1321,2024,Sold 2024-07-26,"€687,466.00",Brookville,2019,Yes,Yes,Detached,1-Storey,4,3,No
1322,2024,Sold 2024-07-26,"€411,826.00",Broomhouse,1980,Yes,No,Detached,1-Storey,3,1,No
1323,2024,Sold 2024-07-26,"€ 407,011",Brookville,2007,Yes,Yes,Detached,1-Storey,3,1,Yes
1324,2024,Sold 2024-07-30,"€ 379,742",Broomhouse,1973,Yes,Yes,Detached,1-Storey,3,1,Yes
1325,2024,Sold 2024-07-30,"€416,769.00",Oak Park,1971,Yes,Yes,Detached,1-Storey,3,1,Yes
1326,2024,Sold 2024-07-30,"€474,309.00",Broomhouse,Unknown,Yes,???,Detached,1-Storey,3,2,Yes
1327,2024,Sold 2024-07-31,"€199,625.00",Beacon Hill,1959,Yes,???,Bungalow,1-Storey,2,1,No
1328,2024,Sold 2024-07-31,"€510,070.00",Broomhouse,1990,Yes,No,Duplex,1-Storey,5,2,No
1329,2024,Sold 2024-07-31,"€453,283.00",Broomhouse,1970,Yes,Yes,Detached,1-Storey,4,2,Yes
1330,2024,Sold 2024-07-31,"€353,197.00",Oak Park,1966,Yes,No,Detached,1-Storey,2,1,Yes
1331,2024,Sold 2024-07-31,"€282,769.00",Beacon Hill,1963,Yes,Yes,Bungalow,1-Storey,3,1,No
1332,2024,Sold 2024-08-06,"€ 675,685",Brookville,2020,Yes,No,Detached,2-Storey,4,3,No
1333,2024,Sold 06 August 2024,"€279,450.00",Brookville,1991,Yes,Yes,Det.,1-Storey,3,1,No
1334,2024,Sold 2024-08-06,"€ 539,091",Brookville,2020,Yes,No,Detached,2-Storey,3,2,Yes
1335,2024,Sold 2024-08-06,"€749,205.00",Brookville,2013,Yes,No,Detached,1-Storey,3,2,No
1336,2024,Sold 2024-08-06,"€ 311,102",Brookville,1985,Yes,???,Detached,1-Storey,2,2,No
1337,2024,Sold 06 August 2024,"€521,702.00",Brookville,2016,Yes,Yes,Detached,2-Storey,3,2,Yes
1338,2024,Sold 2024-08-08,"€1,044,333.00",Avoca,2015,Yes,Yes,Detached,1-Storey,2,2,Yes
1339,2024,Sold 2024-08-09,"€212,244.00",Beacon Hill,1935,Yes,No,Bungalow,1-Storey,2,1,Yes
1340,2024,Sold 2024-08-09,"€327,897.00",Beacon Hill,1981,Yes,No,Terraced,1-Storey,3,2,No
1341,2024,Sold 2024-08-10,"€342,381.00",Oak Park,1953,Yes,Yes,Detached,1-Storey,3,1,Yes
1342,2024,Sold 2024-08-10,"€418,107.00",Oak Park,1963,Yes,No,Detached,1-Storey,5,2,No
1343,2024,Sold 2024-08-10,"€426,088.00",Oak Park,1978,Yes,Yes,Detached,1.5-Storey,3,1,No
1344,2024,Sold 2024-08-13,"€571,424.00",Brookville,2011,Yes,No,Detached,1-Storey,3,2,No
1345,2024,Sold 2024-08-17,"€603,773.00",Summerston,1960,Yes,No,Detached,2-Storey,3,3,No
1346,2024,Sold 2024-08-17,"€271,007.00",Summerston,c1930,Yes,Yes,Detached,2-Storey,3,2,Yes
1347,2024,Sold 2024-08-23,"€287,180.00",Beacon Hill,c1934,Yes,No,Detached,1-Storey,2,1,Yes
1348,2024,Sold 2024-08-26,"€357,140.00",Summerston,1973,Yes,Yes,Detached,1-Storey,4,1,No
1349,2024,Sold 2024-08-26,"€228,795.00",Summerston,1960,Yes,Yes,Bungalow,1-Storey,4,1,No
1350,2024,Sold 2024-08-30,"€469,160.00",Rivermount,Unknown,Yes,No,Detached,2-Storey,3,1,Yes
1351,2024,Sold 01 September 2024,"€633,012.00",Brookville,2012,Yes,Yes,Detached,1-Storey,3,2,No
1352,2024,Sold 2024-09-06,"€316,214.00",Summerston,1964,Yes,Yes,Detached,1-Storey,2,1,Yes
1353,2024,Sold 2024-09-06,"€338,790.00",Summerston,1976,Yes,No,Detached,1-Storey,3,1,Yes
1354,2024,Sold 2024-09-07,"€868,146.00",Avoca,2016,Yes,No,Detached,1-Storey,3,2,No
1355,2024,Sold 07 September 2024,"€474,811.00",Avoca,2016,Yes,No,Detached,2-Storey,3,2,No
1356,2024,Sold 2024-09-22,"€ 455,813",Avoca,1964,Yes,Yes,Detached,2-Storey,2,2,Yes
1357,2024,Sold 2024-09-22,"€850,424.00",Avoca,2016,Yes,Yes,Detached,2-Storey,4,3,Yes
1358,2024,Sold 2024-09-25,"€291,062.00",Beacon Hill,c1946,Yes,No,Detached,1-Storey,3,1,No
1359,2024,Sold 2024-09-30,"€517,281.00",Brookville,2016,Yes,No,Det.,2-Storey,4,2,Yes
1360,2024,Sold 2024-10-03,"€295,010.00",Rivermount,1932,Yes,Yes,Detached,1-Storey,2,1,No
1361,2024,Sold 2024-10-07,"€409,100.00",Rivermount,1932,Yes,No,Detached,2-Storey,4,1,No
1362,2024,Sold 2024-10-07,"€236,923.00",Summerston,1951,Yes,Yes,Bungalow,1-Storey,4,2,NO
1363,2024,Sold 2024-10-07,"€312,290.00",Summerston,1963,Yes,Yes,Detached,1-Storey,3,2,No
1364,2024,Sold 2024-10-07,"€352,892.00",Summerston,1966,Yes,Yes,Detached,1-Storey,4,2,No
1365,2024,Sold 2024-10-12,"€224,835.00",Broomhouse,1979,Yes,No,Duplex,1-Storey,2,2,NO
1366,2024,Sold 2024-10-18,"€378,306.00",Oak Park,1977,Yes,Yes,Detached,1-Storey,1,1,Yes
1367,2024,Sold 2024-10-20,"€384,502.00",Broomhouse,1975,Yes,Yes,Detached,1-Storey,3,1,Yes
1368,2024,Sold 2024-10-20,"€468,528.00",Avoca,2016,Yes,No,Detached,2-Storey,3,2,No
1369,2024,Sold 2024-10-24,"€318,448.00",Beacon Hill,1935,Yes,No,Detached,1-Storey,3,1,Yes
1370,2024,Sold 2024-10-24,"€217,806.00",Rivermount,1913,Yes,Yes,Detached,2-Storey,4,2,Yes
1371,2024,Sold 2024-10-24,"€355,661.00",Oak Park,1963,Yes,Yes,Detached,1-Storey,4,2,No
1372,2024,Sold 2024-10-24,"€414,673.00",Beacon Hill,1959,Yes,No,Detached,1-Storey,3,2,No
1373,2024,Sold 2024-10-24,"€291,168.00",Rivermount,1922,???,No,Detached,2-Storey,3,1,Yes
1374,2024,Sold 2024-10-26,"€362,015.00",Beacon Hill,1951,Yes,No,Detached,1-Storey,3,1,Yes
1375,2024,Sold 2024-10-26,"€604,912.00",Beacon Hill,1927,Yes,No,Det.,2-Storey,3,2,No
1376,2024,Sold 27 October 2024,"€ 309,243",Rivermount,1898,Yes,Yes,Detached,2-Storey,5,2,No
1377,2024,Sold 27 October 2024,"€419,200.00",Rivermount,1899,Yes,No,Detached,2-Storey,3,1,Yes
1378,2024,Sold 2024-10-27,"€426,395.00",Rivermount,Unknown,Yes,Yes,Detached,2-Storey,2,1,No
1379,2024,Sold 2024-10-28,"€349,166.00",Oak Park,1979,Yes,No,Detached,1.5-Storey,3,2,No
1380,2024,Sold 2024-10-29,"€580,352.00",Brookville,2016,Yes,No,Det.,1-Storey,3,2,NO
1381,2024,Sold 2024-11-06,"€ 353,458",Broomhouse,Unknown,Yes,No,Detached,1-Storey,3,1,No
1382,2024,Sold 2024-11-06,"€594,885.00",Avoca,2009,Yes,Yes,Detached,2-Storey,4,2,No
1383,2024,Sold 2024-11-06,"€ 484,304",Avoca,2020,Yes,No,End-of-Terrace,2-Storey,2,2,Yes
1384,2024,Sold 2024-11-06,"€589,544.00",Avoca,2010,Yes,No,Detached,2-Storey,3,2,No
1385,2024,Sold 2024-11-07,"€1,002,734.00",Avoca,2015,Yes,Yes,Detached,1-Storey,3,2,No
1386,2024,Sold 2024-11-09,"€389,778.00",Summerston,1971,Yes,Yes,Detached,1-Storey,3,1,Yes
1387,2024,Sold 09 November 2024,"€238,277.00",Summerston,1975,Yes,No,Bungalow,1-Storey,3,2,Yes
1388,2024,Sold 2024-11-09,"€640,609.00",Summerston,1954,Yes,Yes,Detached,1-Storey,4,2,Yes
1389,2024,Sold 2024-11-13,"€691,174.00",Brookville,2014,Yes,No,Detached,2-Storey,3,2,No
1390,2024,Sold 2024-11-17,"€357,508.00",Oak Park,1980,Yes,Yes,Detached,1-Storey,3,1,No
1391,2024,Sold 2024-11-17,"€359,020.00",Oak Park,1981,Yes,Yes,Detached,1-Storey,3,2,No
1392,2024,Sold 2024-11-21,"€619,871.00",Avoca,2012,Yes,Yes,Detached,2-Storey,3,2,No
1393,2024,Sold 2024-11-22,"€440,552.00",Broomhouse,1968,Yes,Yes,Detached,1-Storey,3,1,Yes
1394,2024,Sold 2024-12-04,"€664,365.00",Oak Park,1977,Yes,No,Detached,1-Storey,4,2,No
1395,2024,Sold 2024-12-04,"€482,103.00",Oak Park,1970,Yes,No,Detached,1-Storey,4,3,No
1396,2024,Sold 2024-12-04,"€552,897.00",Oak Park,1969,Yes,No,Detached,1-Storey,2,1,No
1397,2024,Sold 2024-12-04,"€451,070.00",Oak Park,1971,Yes,Yes,Detached,1.5-Storey,3,1,Yes
1398,2024,Sold 2024-12-13,"€314,752.00",Oak Park,1979,Yes,Yes,Detached,1.5-Storey,3,1,Yes
1399,2024,Sold 2024-12-24,"€ 350,742",Oak Park,1991,No,No,Duplex,1.5-Storey,2,1,No
